Example,Mode,Safe,AvgUserTimeSec,AvgSystemTimeSec,AvgCPUPercent,AvgElapsedTime,StdElapsedTime,AvgMaxMemoryKB,StdMaxMemoryKB,AvgNumSMTCalls,Classification,Ground Truth,Tags
SvBenchmarksJava_JpfRegression_ExSymExe10-False,-gB,Proof,1.104,0.11399999999999999,178.8,0.678,0.008366600265340723,124821.6,1534.3522411754088,6.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-False,-g --gpdr-smi,TIMEOUT,32.436,0.254,108.4,30.038,0.008366600265340364,294390.4,6651.070650654675,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-False,-gB --gpdr-smi,Proof,1.08,0.11599999999999999,175.6,0.6799999999999999,0.015811388300841858,124853.6,2026.4877991243866,6.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-False,-g --gpdr-ats,TIMEOUT,33.803999999999995,1.3,116.2,30.056,0.00894427190999877,301696.8,4313.648478956068,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-False,-gB --gpdr-ats,-,9.532,0.374,155.4,6.354,0.020736441353327684,294880.8,2005.7066585121565,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.768,0.278,113.0,30.046,0.015165750888101957,294922.4,6483.669701642735,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-False,-gB --gpdr-smi --gpdr-ats,TIMEOUT,33.234,0.27199999999999996,111.2,30.034000000000002,0.015165750888102427,299920.8,1148.840807074679,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,--warmup,-,0.53,0.06000000000000001,202.6,0.29,0.007071067811865462,76150.4,516.8256959556094,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-b,NoResult,15.556000000000001,0.27,126.0,12.524,0.11844830095868808,413595.2,25704.439367548945,101.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-k,Proof,3.636,0.164,207.8,1.826,0.015165750888103114,211350.4,3051.2326689388997,44.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-k --kInd-inv,Proof,3.6100000000000003,0.16,204.6,1.8380000000000003,0.017888543819998333,212038.4,4181.572527172045,44.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-bk,Proof,3.854,0.162,199.2,2.0100000000000002,0.010000000000000009,208984.0,1531.3157740975569,45.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-bk --kInd-inv,Proof,3.8839999999999995,0.16799999999999998,199.4,2.0279999999999996,0.02489979919597747,212486.4,4219.270647872687,45.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-p,Proof,1.004,0.10800000000000001,172.6,0.646,0.01140175425099139,120443.2,534.291306311454,2.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-g,TIMEOUT,32.944,1.158,113.0,30.036,0.005477225575050572,314166.4,2710.928401857932,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-gB,Proof,1.108,0.11599999999999999,174.6,0.7,0.012247448713915856,125462.4,1190.1381432422036,6.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-g --gpdr-smi,TIMEOUT,32.948,0.27,110.2,30.042,0.016431676725153662,303886.4,6771.098345172664,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-gB --gpdr-smi,Proof,1.172,0.11000000000000001,192.8,0.664,0.008944271909999166,124151.2,960.1599866688885,6.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-g --gpdr-ats,TIMEOUT,33.704,1.27,116.0,30.046,0.01673320053068126,301453.6,1446.354313437755,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-gB --gpdr-ats,-,3.558,0.18,234.0,1.594,0.02073644135332774,200879.2,3176.2246771914606,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,34.21,0.266,114.4,30.038,0.016431676725154526,302464.8,3429.8226193201303,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe10-True,-gB --gpdr-smi --gpdr-ats,TIMEOUT,32.986000000000004,0.244,110.2,30.053999999999995,0.00894427190999877,290165.6,2998.356349735635,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,--warmup,-,0.528,0.05600000000000001,200.6,0.292,0.010954451150103317,75315.2,307.381196562184,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-b,Counterexample,1.5859999999999999,0.11200000000000002,198.2,0.8539999999999999,0.015165750888103114,135627.2,1703.3083103184815,10.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-k,Counterexample,3.6380000000000003,0.15,204.6,1.846,0.02073644135332774,196184.8,1573.8396360493657,44.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-k --kInd-inv,Counterexample,3.658,0.16599999999999998,215.4,1.7719999999999998,0.031144823004794903,195021.6,471.64054109035203,44.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-bk,Counterexample,3.4480000000000004,0.148,220.6,1.6280000000000001,0.016431676725154876,184770.4,4387.208315090588,38.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-bk --kInd-inv,Counterexample,3.436,0.15,208.0,1.72,0.050990195135927896,188074.4,1352.4632342507505,38.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-p,NoResult,1.05,0.10200000000000001,178.0,0.646,0.008944271909999166,125139.2,752.5338530591165,3.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-g,TIMEOUT,33.312,1.148,114.4,30.034000000000002,0.011401754250991448,307979.2,4216.177795112535,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-gB,Proof,1.086,0.118,171.6,0.702,0.022803508501982726,123856.8,833.8700138510798,6.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-g --gpdr-smi,TIMEOUT,32.39,0.302,108.2,30.03,0.0,291742.4,4543.982042218036,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-gB --gpdr-smi,Proof,1.108,0.118,170.0,0.722,0.014832396974191338,122548.0,179.35439777156287,6.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-g --gpdr-ats,TIMEOUT,33.878,1.268,116.2,30.056,0.005477225575050572,303240.0,4821.554106302241,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-gB --gpdr-ats,-,9.709999999999999,0.368,154.0,6.522,0.028635642126552528,297532.0,1631.217949876717,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.733999999999995,0.294,112.6,30.05,0.014142135623730021,297468.8,5183.199320882808,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-False,-gB --gpdr-smi --gpdr-ats,Proof,15.969999999999999,0.238,122.2,13.238,0.07014271166700067,294266.4,2055.621755090172,904.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,--warmup,-,0.518,0.05600000000000001,201.0,0.286,0.005477225575051635,75015.2,415.3880113821293,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-b,NoResult,13.8,0.276,129.0,10.878,0.09679876032264043,413464.0,28347.231399203698,101.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-k,Proof,4.078,0.16599999999999998,194.4,2.1759999999999997,0.01341640786499885,212457.6,3147.465774238062,46.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-k --kInd-inv,Proof,4.128,0.164,195.6,2.186,0.01816590212458499,212968.0,2374.1390018278207,46.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-bk,Proof,4.766,0.162,179.0,2.742,0.02387467277262662,213728.0,4615.793756224383,48.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-bk --kInd-inv,Proof,4.715999999999999,0.18,178.6,2.732,0.013038404810405411,212323.2,3788.455516434105,48.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-p,Proof,0.992,0.10800000000000001,174.8,0.63,0.007071067811865481,120029.6,458.41116914839677,2.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-g,TIMEOUT,33.17999999999999,1.136,113.8,30.048000000000002,0.016431676725153662,313541.6,5054.791469487144,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-gB,TIMEOUT,33.64,0.99,114.8,30.044,0.011401754250990825,316929.6,9659.17246973052,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-g --gpdr-smi,TIMEOUT,32.58200000000001,0.41,109.6,30.046,0.011401754250990825,298585.6,4697.603303813552,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-gB --gpdr-smi,Proof,23.424,0.27999999999999997,111.2,21.21,0.39076847365159906,303868.8,6207.075575502525,1352.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-g --gpdr-ats,TIMEOUT,33.994,1.256,117.0,30.044,0.008944271909999166,302847.2,2473.011767056518,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-gB --gpdr-ats,-,3.464,0.182,229.2,1.588,0.02280350850198278,196581.6,3792.853912293486,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.894,0.27,113.4,30.046,0.015165750888101957,302030.4,1600.623878367432,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe11-True,-gB --gpdr-smi --gpdr-ats,TIMEOUT,32.884,0.242,109.6,30.052,0.013038404810404202,292607.2,1892.3919255798996,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,--warmup,-,0.53,0.05800000000000001,201.8,0.29,0.014142135623730944,75100.8,512.41701767213,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-b,Counterexample,1.786,0.128,224.0,0.8480000000000001,0.013038404810405309,152485.6,2583.2701755720404,11.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-k,Counterexample,3.6480000000000006,0.162,231.0,1.6439999999999997,0.039115214431215836,208524.0,5367.947838792773,49.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-k --kInd-inv,Counterexample,3.558,0.168,226.8,1.64,0.014142135623730885,207044.0,7008.636386630426,49.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-bk,Counterexample,3.55,0.172,228.0,1.6280000000000001,0.0216794833886787,210172.8,2792.2168970192843,43.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-bk --kInd-inv,Counterexample,3.482,0.146,224.8,1.61,0.019999999999999962,208182.4,4517.971757326511,43.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-p,NoResult,1.074,0.10200000000000001,190.6,0.618,0.008366600265340763,125347.2,402.61544928132105,3.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-g,TIMEOUT,33.501999999999995,1.24,115.2,30.058,0.017888543819997937,313456.0,25224.646518831538,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-gB,Proof,1.184,0.12,191.2,0.682,0.02387467277262661,125366.4,864.8403320844837,6.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-g --gpdr-smi,TIMEOUT,33.19,0.28200000000000003,110.8,30.046,0.015165750888101957,296597.6,4987.293133554514,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-gB --gpdr-smi,Proof,1.128,0.11399999999999999,178.6,0.694,0.04098780306383838,122616.8,523.3385137747842,6.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-g --gpdr-ats,TIMEOUT,34.148,1.256,117.4,30.046,0.01949358868961806,306086.4,5892.325585030074,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-gB --gpdr-ats,-,3.46,0.198,231.2,1.578,0.023874672772626667,199677.6,8579.441753400975,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.775999999999996,0.288,112.8,30.046,0.015165750888101957,306001.6,1981.033265747953,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-False,-gB --gpdr-smi --gpdr-ats,TIMEOUT,33.022,0.238,110.2,30.042,0.01643167672515474,291712.8,6442.374344913527,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,--warmup,-,0.514,0.052000000000000005,198.8,0.28600000000000003,0.008944271909999139,75006.4,282.79462512572616,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-b,NoResult,11.512,0.298,140.4,8.4,0.5604462507680824,484061.6,4597.580755136336,101.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-k,Proof,3.8939999999999997,0.15,226.0,1.784,0.027928480087537906,209373.6,6374.9438272034995,51.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-k --kInd-inv,Proof,3.944,0.156,227.6,1.794,0.015165750888103114,213724.0,4975.823147982653,51.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-bk,Proof,4.252000000000001,0.164,216.2,2.038,0.02387467277262663,213543.2,5489.921966658542,53.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-bk --kInd-inv,Proof,4.272,0.16799999999999998,216.2,2.0479999999999996,0.02280350850198281,213436.0,5758.3115580871445,53.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-p,Proof,1.022,0.11000000000000001,192.0,0.588,0.008366600265340763,121363.2,660.2508614155684,2.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-g,TIMEOUT,33.57,1.184,115.0,30.054000000000002,0.015165750888103598,346310.4,24314.96750563323,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-gB,Proof,1.172,0.122,176.4,0.736,0.07569676347110225,125219.2,1144.2775886995253,6.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-g --gpdr-smi,TIMEOUT,33.236000000000004,0.286,111.0,30.048000000000002,0.004472135955000279,306881.6,4085.886537827501,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-gB --gpdr-smi,Proof,1.162,0.122,193.2,0.662,0.004472135954999584,124433.6,1513.69640284966,6.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-g --gpdr-ats,TIMEOUT,33.876,1.206,116.0,30.052,0.016431676725154526,314914.4,23338.907018110338,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-gB --gpdr-ats,-,5.854,0.25,199.8,3.05,0.033166247903553964,257928.8,20791.720544485972,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,34.06,0.318,114.0,30.054000000000002,0.015165750888102427,312008.8,2033.6044846528048,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe12-True,-gB --gpdr-smi --gpdr-ats,TIMEOUT,32.676,0.264,109.0,30.042,0.010954451150103088,289192.0,3416.612357291942,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,--warmup,-,0.53,0.048,205.0,0.27999999999999997,0.014142135623730933,74825.6,283.00671370128305,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-b,Counterexample,1.686,0.124,216.4,0.834,0.016733200530681527,141772.8,1445.4519016556726,10.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-k,Counterexample,3.374,0.162,232.0,1.522,0.016431676725154998,200785.6,1013.1834976942725,44.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-k --kInd-inv,Counterexample,3.2920000000000003,0.15,229.4,1.5,0.03535533905932741,200013.6,595.1107459960709,44.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-bk,Counterexample,3.246,0.144,238.8,1.414,0.02073644135332774,193022.4,646.8545431547961,38.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-bk --kInd-inv,Counterexample,3.246,0.142,236.8,1.428,0.008366600265340763,192668.8,412.1786020646875,38.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-p,NoResult,1.044,0.11400000000000002,188.4,0.614,0.01341640786499875,125338.4,372.4792611676521,3.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-g,TIMEOUT,33.391999999999996,1.15,114.4,30.044,0.016733200530681155,310921.6,3069.0045291592514,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-gB,TIMEOUT,33.67,1.022,114.8,30.038,0.008366600265340364,312156.8,5952.074865120565,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-g --gpdr-smi,TIMEOUT,33.034,0.262,110.6,30.053999999999995,0.013416407864997659,298818.4,7265.031094221139,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-gB --gpdr-smi,Proof,10.266,0.21000000000000002,129.8,8.044,0.19982492337043462,223886.4,6347.194403829144,543.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-g --gpdr-ats,TIMEOUT,34.001999999999995,1.296,117.0,30.046,0.011401754250990825,303661.6,2511.688834230865,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-gB --gpdr-ats,-,3.442,0.188,232.4,1.558,0.010954451150103331,195861.6,2269.5278804191853,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.83,0.286,113.2,30.044,0.013416407864997922,301669.6,2234.01629358427,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-False,-gB --gpdr-smi --gpdr-ats,TIMEOUT,32.995999999999995,0.244,110.0,30.046,0.015165750888101957,293565.6,1339.5002053004696,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,--warmup,-,0.508,0.057999999999999996,198.8,0.28200000000000003,0.008366600265340737,74988.0,678.5160278136398,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-b,NoResult,13.946000000000002,0.274,133.8,10.584,0.056833088953531244,422304.0,2401.9775186291813,101.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-k,Proof,3.35,0.16,224.0,1.564,0.015165750888103114,203902.4,9033.403168241744,44.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-k --kInd-inv,Proof,3.3200000000000003,0.164,221.6,1.568,0.027748873851023242,202779.2,10404.64911469868,44.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-bk,Proof,3.6700000000000004,0.154,236.0,1.616,0.02190890230020658,208975.2,1710.4347985234633,43.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-bk --kInd-inv,Proof,3.6100000000000003,0.162,229.0,1.6439999999999997,0.03361547262794316,213045.6,5263.330960523003,43.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-p,Proof,1.048,0.1,194.0,0.59,0.007071067811865481,121212.0,356.8753283711274,2.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-g,TIMEOUT,33.702,1.204,115.8,30.046,0.01516575088810313,330120.0,28677.334883144216,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-gB,TIMEOUT,33.782000000000004,1.076,115.4,30.05,0.012247448713914904,352315.2,24280.666119363366,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-g --gpdr-smi,TIMEOUT,33.146,0.282,110.8,30.044,0.013416407864997922,312460.0,4048.206516471214,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-gB --gpdr-smi,Proof,19.392000000000003,0.264,115.6,16.936,0.12033287165193106,304204.8,2123.4187528605844,1187.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-g --gpdr-ats,TIMEOUT,33.824,1.248,115.8,30.048000000000002,0.01923538406167149,300420.0,1910.7799454672952,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-gB --gpdr-ats,-,3.6759999999999997,0.194,239.6,1.612,0.008366600265340763,205618.4,6452.399615646879,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,34.092,0.302,113.8,30.05,0.014142135623730021,309908.8,4825.064061750891,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe13-True,-gB --gpdr-smi --gpdr-ats,TIMEOUT,32.714,0.24,109.0,30.046,0.015165750888101957,288080.8,3329.023160027578,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,--warmup,-,0.536,0.05,203.6,0.288,0.004472135954999559,74984.0,318.6345869487492,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-b,Counterexample,1.688,0.124,217.2,0.8299999999999998,0.007071067811865481,141539.2,2594.3390680479683,10.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-k,Counterexample,3.29,0.152,228.0,1.508,0.016431676725154998,201892.0,582.2370651203855,44.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-k --kInd-inv,Counterexample,3.25,0.16,229.2,1.486,0.024083189157584613,202373.6,2095.184192380231,44.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-bk,Counterexample,3.2399999999999998,0.16,235.0,1.444,0.031304951684997084,196532.0,1522.8630929929323,38.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-bk --kInd-inv,Counterexample,3.2,0.152,231.4,1.446,0.028809720581775892,192518.4,5276.047459983657,38.0,True Negative,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-p,NoResult,1.058,0.11200000000000002,189.8,0.616,0.005477225575051666,125028.8,778.0560391128649,3.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-g,TIMEOUT,33.512,1.216,115.2,30.042,0.013038404810404474,320008.0,24448.17032008735,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-gB,Proof,1.1480000000000001,0.128,190.2,0.668,0.008366600265340763,124248.8,1272.897167881208,6.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-g --gpdr-smi,TIMEOUT,32.910000000000004,0.27,110.0,30.04,0.009999999999999787,296086.4,5101.666080801448,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-gB --gpdr-smi,Proof,1.158,0.11600000000000002,191.4,0.664,0.015165750888103067,123908.0,1399.759979425044,6.0,False Positive,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-g --gpdr-ats,TIMEOUT,33.762,1.254,116.0,30.05,0.018708286933868834,301756.0,1805.141545696625,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-gB --gpdr-ats,-,3.5200000000000005,0.18,233.8,1.576,0.008944271909999168,197481.6,5931.150714659003,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.760000000000005,0.288,112.8,30.056,0.005477225575050572,297364.8,5382.949674667227,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-False,-gB --gpdr-smi --gpdr-ats,TIMEOUT,33.013999999999996,0.258,110.0,30.054000000000002,0.005477225575050571,291972.8,1839.259416178153,0.0,,False,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,--warmup,-,0.532,0.05800000000000001,206.2,0.28600000000000003,0.008944271909999139,75112.8,429.4126220781127,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-b,NoResult,14.366,0.302,128.8,11.348,0.12637246535539318,418460.8,4802.398067632462,101.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-k,Proof,3.66,0.156,224.0,1.7,0.017320508075688787,208337.6,3364.305099125226,49.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-k --kInd-inv,Proof,3.632,0.148,222.4,1.698,0.02280350850198278,202993.6,4450.960885022469,49.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-bk,Proof,4.104,0.172,228.8,1.86,0.029154759474226414,213716.0,5485.304731735512,48.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-bk --kInd-inv,Proof,4.134,0.166,230.4,1.858,0.021679483388678762,214967.2,5987.068999101313,48.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-p,Proof,1.028,0.10400000000000001,191.2,0.594,0.005477225575051666,125035.2,316.6878589399979,2.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-g,TIMEOUT,33.588,1.206,115.4,30.048000000000002,0.013038404810404474,352814.4,24510.244976335915,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-gB,TIMEOUT,33.656,1.0939999999999999,115.0,30.048000000000002,0.010954451150103088,343275.2,27672.532576546007,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-g --gpdr-smi,TIMEOUT,33.08,0.268,110.6,30.04,0.012247448713914904,311336.0,2195.2986129454007,0.0,,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-gB --gpdr-smi,Proof,28.972,0.3,110.6,26.294,0.16979399282660185,303776.0,1718.7716544090433,1948.0,True Positive,True,assert havoc if
SvBenchmarksJava_JpfRegression_ExSymExe14-True,-g --gpdr-ats,TIMEOUT,33.836,1.182,116.0,30.044,0.008944271909999166,300052.8,8356.558813291509,0.0,,True,assert havoc if
